is_incumbent,cycle ,not_seeking_reelection,other_office_sought ,other_fec_id ,name,pty ,party ,fec_id ,pcc ,election_year,state,office,office_district,term_class,total_receipts,total_contributions,total_disbursements,outstanding_loans,cash_on_hand,cash_on_hand_date,total_independent_expenditures,independent_expenditures_supporting,independent_expenditures_opposing
True,2016,False,,,"CICILLINE, DAVID N",DEM,D,H0RI01073,C00476564,2016,RI,H,01,,348675.57,273475.00,113221.96,0.00,358341.36,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"DUNCAN, JAMES",REP,R,H6NC02114,,2016,NC,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"SIRES, ALBIO",DEM,D,H6NJ13191,C00410753,2016,NJ,H,08,,44023.45,4750.00,75932.41,0.00,205627.73,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"SHEPARD, RYAN W MR.",NPA,,P60006152,C00575852,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KINLAW, MICHAEL WAYNE",REP,R,P60004819,C00536375,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MCKEEVER, EAMON",ACE,,P60009313,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DEAN, ANDRE",REP,R,H6TX08167,C00574764,2016,TX,H,08,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"RUSSELL, BRIAN PATRICK KETTERER",REP,R,P60004942,C00548800,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"KUSTER, ANN MCLANE",DEM,D,H0NH02181,C00462861,2016,NH,H,02,,782056.48,510793.53,141823.25,0.00,670427.61,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"PICUS, PRESTON",IND,,H6CA12175,,2016,CA,H,12,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"COMSTOCK, BARBARA J HONORABLE",REP,R,H4VA10089,C00554261,2016,VA,H,10,,1088557.99,524041.92,273396.11,0.00,876150.34,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"ASHWORTH, MATTHEW",REP,R,H6OH08117,C00574772,2016,OH,H,08,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PISTONE, JOHN",REP,R,H0CT05127,C00462663,2016,CT,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CHABOT, PAUL R DR.",REP,R,H4CA31071,C00557884,2016,CA,H,31,,105340.27,90165.27,66171.23,90862.02,39464.02,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"DUMMETT, JOHN ALBERT JR",REP,R,P20002499,C00568576,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"HARRIS, ANDREW P",REP,R,H8MD01094,C00435974,2016,MD,H,01,,415584.34,271080.00,133563.03,0.00,579620.04,2015-06-30,0.00,0.00,0.00
False,2016,False,,,EDEN,DEM,D,P60009495,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HARRINGTON, JOHN WESLEY IV",REP,R,H6TX27076,C00578005,2016,TX,H,27,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ADAMS, DAVID ANDREW",REP,R,H6FL26017,C00579870,2016,FL,H,26,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SNYDER, SPENCER ERIC MR.",IND,,P60007184,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"OLEWINE, SCOT GRANT",REP,R,P60005691,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TARKANIAN, DANNY",REP,R,H2NV04045,C00582320,2016,NV,H,03,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DIGGS, MICHAEL WAYNE",REP,R,P60004975,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BANKS, JAMES E",REP,R,H6IN03229,,2016,IN,H,03,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GONZALES, REGINO JAMES",REP,R,H6TX18133,C00571463,2016,TX,H,18,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SKEENS, D R",OTH,,P60006756,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BOWHALL, WILLIAM ERNEST JR",IND,,P60005899,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GREEN, JIM",DFL,D,P60007994,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"COHEN, STEPHEN IRA",DEM,D,H6TN09068,C00422980,2016,TN,H,09,,92970.00,7720.00,50629.44,0.00,660177.51,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"CONDLEY, KERRI",DEM,D,H4CA42060,C00543942,2016,CA,H,42,,6402.32,2.32,2869.94,11942.07,3684.25,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"SWING, GARY ",UNK,,S8CO00099,C00384396,2016,CO,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LIU, GEOFFREY KUANG HUA",W,,P60007275,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"BARR, GARLAND ANDY",REP,R,H0KY06104,C00467571,2016,KY,H,06,,523624.33,261600.25,184282.40,0.00,828107.26,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"ROBY, MARTHA",REP,R,H0AL02087,C00462143,2016,AL,H,02,,358110.74,163410.74,120759.56,0.00,729077.42,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"JONES, VINCENT CHARLES II",OTH,,P60004959,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CLINTON, HILLARY RODHAM",DEM,D,P00003392,C00575795,2016,US,P,00,,47549949.64,46938582.30,18699814.02,574147.67,28850135.62,2015-06-30,1659263.28,9140.02,1650123.26
False,2016,False,,,"STEWART, WARREN GREGORY",OTH,,P60007796,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,500.00,500.00,0.00
False,2016,False,,,"CHRISTIE, CHRISTOPHER J",REP,R,P60008521,C00580399,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,2131433.85,2131433.85,0.00
True,2016,False,,,"SCOTT, TIMOTHY E",REP,R,S4SC00240,C00540302,2016,SC,S,,3,1974346.00,1918963.00,665563.00,0.00,3788931.00,2015-06-30,473.80,473.80,0.00
False,2016,False,,,"CHEN, JAMES JYHYENN",DEM,D,P60008034,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DOUGLAS, DIANA LYNN",REP,R,P60009446,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WINSLOW, BRAD MR.",DEM,D,P60007754,,2016,US,P,00,,28.00,28.00,12406.47,0.00,-12378.47,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"JOHNSON, EDDIE BERNICE",DEM,D,H2TX00015,C00254573,2016,TX,H,30,,71899.25,3000.00,62082.57,0.00,91845.38,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"DUBON, TODD NORMAN",REP,R,P60008968,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BROWN, JAMES P",IND,,S6IL00318,,2016,IL,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HARDING, RAYMOND ALLEN MR",CST,,P60008984,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BONPASSE, MORRISON MCKELVY",DEM,D,P60005642,C00571232,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MALONE, JOAN",REP,R,P00003814,C00428987,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MOYNIHAN, SHAWN STEPHEN",IND,,P60006640,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SIGSBY, ROBERT WAYNE",IND,,P60006566,C00575720,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KALINCHEVA, MAGDALINA G DR.",REP,R,P60009438,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"NEWHOUSE, DAN",REP,R,H4WA04104,C00559393,2016,WA,H,04,,285873.19,107680.50,177993.80,23854.67,132548.41,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"TORII, DENNIS ROGER JR.",LIB,,P60008000,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"NUGENT, RICHARD B",REP,R,H0FL05139,C00482281,2016,FL,H,11,,19316.20,2455.00,41846.67,0.00,42505.82,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"PLASTER, MARK LEROY MD",REP,R,H6MD03441,C00573386,2016,MD,H,03,,79558.00,26458.00,41918.13,0.00,37639.87,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"STEVENS, SHERLENE",REP,R,P60004884,C00545251,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HOLCOMB, ERIC JOSEPH",REP,R,S6IN00175,C00574814,2016,IN,S,00,3,332479.00,332479.00,55712.00,0.00,276766.00,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"WALBECK, MATTHEW DALE",REP,R,H6TX34015,,2016,TX,H,34,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"PERRY, SCOTT",REP,R,H2PA04135,C00510164,2016,PA,H,04,,147950.72,62918.16,130513.23,0.00,168108.74,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"NICELY, MICHAEL",IDP,,P60009024,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"KELLY, ROBIN L.",DEM,D,H2IL02172,C00539866,2016,IL,H,02,,345065.83,182142.22,169106.05,2140.00,298026.57,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"COLEMAN, BONNIE WATSON",DEM,D,H4NJ12149,C00558437,2016,NJ,H,12,,167274.42,62024.42,124613.59,54045.42,50305.29,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"AMATA, AUMUA",REP,R,H4AS00036,C00393041,2016,AS,H,00,,7700.00,7700.00,2770.51,0.00,4930.29,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"NOEM, KRISTI LYNN",REP,R,H0SD00054,C00476853,2016,SD,H,00,,666123.81,352227.30,267534.04,0.00,1200973.34,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"FINCHER, STEVE MR.",REP,R,H0TN08246,C00466854,2016,TN,H,08,,257668.47,4750.00,203879.66,0.00,2598118.21,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"ALDRIDGE, ROBERT FRANK",IND,,P60005543,C00569780,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ALLEN, DARRYL GLENN MR",IND,,P60008711,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HEANEY, ANDREW",REP,R,H6NY19193,,2016,NY,H,19,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DUCKWALD, WANDA GAYLE",REP,R,P60005709,C00576629,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SINGLETON, JEROME FRANCIS MR. JR.",DEM,D,P60007044,,2015,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"JOYCE, DAVID P",REP,R,H2OH14064,C00527457,2016,OH,H,14,,493370.91,284747.47,260514.44,25000.00,507886.48,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"CONNORS, THOMAS WILLIAM",IND,,S6OH00262,,2016,OH,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LIBRACE, DAVID",IND,,P60008638,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DOMINO, CARL J",REP,R,H4FL18068,C00547281,2016,FL,H,18,,209399.49,0.00,11893.02,1392999.99,199913.06,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"WEIL, RICHARD LYONS",DEM,D,P60007119,C00576918,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"HECK, DENNIS",DEM,D,H0WA03161,C00472159,2016,WA,H,10,,326581.39,187275.00,122069.61,325000.00,417072.22,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"RAASCH, WAYNE GORDON",DEM,D,H6TX27068,,2016,TX,H,27,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"MICA, JOHN L. MR.",REP,R,H2FL08055,C00283051,2016,FL,H,07,,153797.73,80875.23,29413.63,0.00,395191.95,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"HOGAN, DANIEL JARED MR",UN,,P60006582,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"HURD, WILLIAM",REP,R,H0TX23086,C00545467,2016,TX,H,23,,997103.11,601194.57,389457.55,2541.87,685910.76,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"DELARUO, ROSA L",DEM,D,H0CT03072,C00238865,2016,CT,H,03,,262484.83,151044.83,209255.61,0.00,72594.41,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"VISCLOSKY, PETER J.",DEM,D,H4IN01012,C00166504,2016,IN,H,01,,193006.00,47856.00,180528.57,0.00,273446.03,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"LIEBER, ARTHUR H.",DEM,D,H0MO02213,C00567115,2016,MO,H,02,,0.00,0.00,180.00,0.00,8609.96,2015-03-31,0.00,0.00,0.00
False,2016,False,,,"WALKER, VICTOR BRYAN",IND,,P20005138,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BECKER, FRANCIS X. JR.",REP,R,H0NY04099,C00484774,2016,NY,H,04,,0.00,0.00,246.00,112063.76,917.47,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"DUNCAN, JOHN J REP. JR.",REP,R,H8TN02069,C00229104,2016,TN,H,02,,66489.93,15350.00,120143.45,0.00,1032875.35,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"ELLIOTT, CLAIRE ELISABETH",IND,,P80003643,C00432138,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"GRAVES, GARRET",REP,R,H4LA06153,C00558486,2016,LA,H,06,,402659.24,161060.04,355316.76,0.00,542079.95,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"POWELL, ADAM CLAYTON IV",DEM,D,H4NY15071,C00542761,2016,NY,H,13,,85421.11,84736.51,46213.11,0.00,65105.90,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"WHITE, MELISSA MARIE",PCH,,P60008174,,2015,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"CLAY, WILLIAM LACY JR",DEM,D,H0MO01066,C00346080,2016,MO,H,01,,103259.51,15389.36,86147.57,0.00,334165.05,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"HAEN, DAVID M",IND,,P60009305,C00582346,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"GALLEGO, RUBEN",DEM,D,H4AZ07043,C00558627,2016,AZ,H,07,,271663.45,158063.45,135410.30,7500.00,160415.78,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"PETER, RICHARD",UNK,,H6TX00131,,2016,TX,H,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"NEVEU, DEONIA ",IND,,P20002176,C00482927,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"THOMPSON, KIRK WAYNE",REP,R,H6CA36158,C00571364,2016,CA,H,36,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LARCHUK, STEVEN B",DEM,D,H6PA12089,C00573121,2016,PA,H,12,,104153.00,4153.00,83357.22,90000.00,20795.78,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"KINS, JEROBOAN",IND,,S4NY00206,,2016,NY,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PERKINS, ANGUS VALENTINO",DEM,D,P60008752,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GRANT, KEVIN JAY",REP,R,H4IN04180,,2016,IN,H,04,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DETZEL, DENIS",REP,R,H6IL09137,C00573030,2016,IL,H,09,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FLOWERS, MARGARET",GRE,,S6MD03474,C00581272,2016,MD,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"MALONEY, SEAN PATRICK",DEM,D,H2NY22139,C00512426,2016,NY,H,18,,1143053.22,822206.47,373932.86,1255.06,874862.97,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"COVINGTON, STEVEN WAYNE",NPA,,P60009222,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"WITTMAN, ROBERT J MR.",REP,R,H8VA01147,C00441014,2016,VA,H,01,,281778.56,125828.56,192286.56,0.00,985053.70,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"BRITT, JOSEPH PATRICK JR",NNE,,P60009206,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"PAYNE, DONALD M., JR.",DEM,D,H2NJ10154,C00519355,2016,NJ,H,10,,79323.98,22535.00,83390.36,0.00,26554.21,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"RANGEL, CHARLES B",DEM,D,H6NY19029,C00302422,2016,NY,H,13,,47633.00,44633.00,30741.80,135833.90,20718.20,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"ALLEN, RICHARD W",REP,R,H2GA12121,C00504019,2016,GA,H,12,,384498.51,203350.00,242671.77,1150000.00,201936.31,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MAUL, LESTER RALPH MR JR",IND,,P60006913,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KLEIN, DARREN ANDREW",OTH,,P60008570,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"DENHAM, JEFF",REP,R,H0CA19173,C00473272,2016,CA,H,10,,708769.37,206142.76,170016.28,3587.19,1703183.42,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"BRALICH, PHILIP A",DEM,D,P60005014,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BICKELMEYER, MICHAEL",REP,R,P00004861,C00553206,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JEROBOAN, KINS",REP,R,P60004900,C00542613,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"JAWANDO, WILL MR.",DEM,D,H6MD08465,C00576850,2016,MD,H,08,,112355.63,112045.25,14919.45,0.00,97436.18,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"ZINN, WALTER H",DEM,D,H6MS01255,C00575480,2015,MS,H,01,,27841.28,21341.28,29823.42,0.00,-1982.14,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"FLYNN, MICHAEL",REP,R,H6MI10185,C00574087,2016,MI,H,10,,48777.14,23775.00,42089.12,25000.00,6688.02,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"EMMER, THOMAS EARL JR.",UNK,,H4MN06087,C00545749,2016,MN,H,06,,481973.40,353536.10,433588.00,0.00,66585.14,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MARSHALL, ROGER W",REP,R,H6KS01179,,2016,KS,H,01,,184580.00,152880.00,83434.75,29000.00,101145.25,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MEADOWS, SHERRY A",DEM,D,P80003031,C00421743,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LUNDE, PAUL",REP,R,H8IA04015,C00268516,2016,IA,H,04,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"THOMPSON, MIKE MR.",DEM,D,H8CA01109,C00326363,2016,CA,H,05,,576540.36,279087.33,571919.40,18689.25,1480802.64,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MAXWELL, CHIP",REP,R,H4NE02120,C00565598,2016,NE,H,02,,22753.02,22753.02,8365.50,0.00,9068.76,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"DEGETTE, DIANA L.",DEM,D,H6CO01141,C00311639,2016,CO,H,01,,251140.74,117407.69,191761.59,0.00,79536.31,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"THRONE-HOLST, ANNA",DEM,D,H6NY01126,C00578401,2016,NY,H,01,,512580.39,496080.39,9277.77,0.00,503302.62,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MERCADO, GERMAN QUINONES JR MR",UNK,,P60009156,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"PERLMUTTER, EDWIN G",DEM,D,H6CO07023,C00410639,2016,CO,H,07,,497034.79,180219.82,234673.29,0.00,444138.36,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MCEACHERN, JENNIFER ANN",IND,,P60006681,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"SCHAKOWSKY, JANICE D",DEM,D,H8IL09067,C00327023,2016,IL,H,09,,448121.56,369639.47,370810.09,0.00,357842.45,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"CASTILLEJOS, MICHAEL",FED,,P60008042,C00579441,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"STEIN, JILL",GRE,,P20003984,C00505800,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CRAY, MARO DAY",LIB,,P60009099,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"HAHN, JANICE",DEM,D,H8CA36097,C00493023,2016,CA,H,44,,2024.70,2023.31,36014.29,0.00,14062.44,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"DENAME, MICHAEL JR",NNE,,P20002440,C00492546,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BORRELL, ERIC JAMES",IND,,P60005246,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"PALAZZO, STEVEN MCCARTY",REP,R,H0MS04120,C00477323,2016,MS,H,04,,388586.00,129836.00,107314.68,2500.00,339625.68,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"AMASH, JUSTIN",REP,R,H0MI03126,C00476291,2016,MI,H,03,,78129.00,75179.00,176477.18,0.00,230478.83,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"DIGGES, WILLIAM MICHAEL MR",LIB,,P60006939,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GAMBERT, JASON",OTH,,P60007127,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MCNERNEY, JERRY",DEM,D,H4CA11081,C00398644,2016,CA,H,09,,269408.09,193907.83,115312.85,2954.15,301108.55,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MONTGOMERY, KEVIN J",IND,,P60009594,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HAYDEN, JAMES A",REP,R,P20004289,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WICKER, THOMAS M",IND,,P60008828,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MILLS, JOHN JOHN",REP,R,H4TN08099,C00565366,2016,TN,H,08,,0.00,0.00,780.00,9234.94,443.45,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"JONES, TERRY DR",NPA,,P20003877,C00546424,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"STAUFFER, SCOTT WESLEY",REP,R,P60009388,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"STEELE, VICTORIA L",DEM,D,H6AZ02171,C00580712,2016,AZ,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"DINGELL, DEBBIE",DEM,D,H4MI12079,C00558213,2016,MI,H,12,,111594.11,34528.11,147706.32,0.00,291858.35,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"WESSON, DAVID S",OTH,,P60008414,C00580167,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"NEFF, CRAIG ALAN MR.",NPA,,P60006715,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"CLEAVER, EMANUEL II",DEM,D,H4MO05234,C00395848,2016,MO,H,05,,243413.74,58816.62,174547.06,0.00,142300.83,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"CLARK, KATHERINE",DEM,D,H4MA05084,C00541888,2016,MA,H,05,,357305.45,254979.10,179997.08,250000.00,480969.75,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"HARDY, CRESENT",REP,R,H4NV04017,C00550608,2016,NV,H,04,,499200.28,223989.69,145052.94,57500.00,417011.36,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"COLLINS, NANCY",REP,R,H6MS01164,C00574137,2015,MS,H,01,,247121.35,95538.35,247121.35,0.00,0.00,2015-07-01,0.00,0.00,0.00
True,2016,False,,,"BISHOP, SANFORD D JR",DEM,D,H2GA02031,C00266940,2016,GA,H,02,,157956.73,35150.00,170158.31,0.00,132114.71,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"BERNAL, BENITO BENNY",DEM,D,H6CA29203,C00576579,2016,CA,H,29,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
